Timestamp;Name;Position;Rotation;Grabbed;Hand
0;Right Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Left Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Metal Cube;(-0.11, 0.56, 5.65);(0.00, 0.00, 0.00);False;
57,29623;Left Hand Presence Physics;(1.35, 0.86, 4.97);(309.99, 272.35, 36.19)
57,29623;Right Controller;(1.63, 0.81, 5.32);(313.22, 321.06, 343.52)
57,29623;Left Controller;(1.35, 0.86, 4.97);(309.49, 273.04, 35.19)
57,29623;Sponge Cube;(-0.26, 0.05, 4.72);(0.95, 198.35, 178.69);False;
57,79726;Right Hand Presence Physics;(0.75, 0.81, 5.14);(313.26, 320.15, 344.32)
57,79726;Left Hand Presence Physics;(0.47, 0.85, 4.80);(312.62, 283.59, 30.56)
57,79726;Right Controller;(0.73, 0.81, 5.11);(313.23, 320.10, 344.36)
57,79726;Left Controller;(0.44, 0.85, 4.78);(312.61, 283.62, 30.47)
57,79726;Sponge Cube;(-0.26, 0.05, 4.72);(0.00, 198.34, 180.00);False;
58,29857;Right Hand Presence Physics;(-0.18, 0.81, 4.35);(313.04, 319.58, 344.89)
58,29857;Left Hand Presence Physics;(-0.48, 0.84, 4.00);(312.63, 280.40, 29.53)
58,29857;Right Controller;(-0.22, 0.81, 4.34);(313.02, 319.58, 344.89)
58,29857;Left Controller;(-0.51, 0.85, 4.00);(312.68, 280.39, 29.45)
58,29857;Sponge Cube;(-0.26, 0.05, 4.72);(0.00, 198.34, 180.00);False;
58,79955;Right Hand Presence Physics;(-1.41, 0.81, 4.34);(312.75, 319.51, 345.18)
58,79955;Left Hand Presence Physics;(-1.77, 0.84, 3.99);(314.56, 287.88, 1.92)
58,79955;Right Controller;(-1.41, 0.81, 4.34);(312.74, 319.55, 345.16)
58,79955;Left Controller;(-1.77, 0.84, 3.99);(314.85, 289.30, 0.16)
58,79955;Sponge Cube;(-0.26, 0.05, 4.72);(0.00, 198.34, 180.00);False;
59,30073;Right Hand Presence Physics;(-1.42, 0.81, 4.34);(312.71, 318.55, 346.83)
59,30073;Left Hand Presence Physics;(-1.79, 0.66, 3.96);(349.03, 300.82, 317.95)
59,30073;Right Controller;(-1.42, 0.81, 4.34);(312.71, 318.55, 346.83)
59,30073;Left Controller;(-1.79, 0.64, 3.96);(357.52, 300.45, 330.21)
59,30073;Sponge Cube;(-0.26, 0.05, 4.72);(0.00, 198.34, 180.00);False;
59,38418;Right Hand Presence Physics;(-1.41, 0.81, 4.34);(312.61, 318.90, 347.46)
59,38418;Left Hand Presence Physics;(-1.80, 0.61, 3.97);(354.61, 306.12, 288.33)
59,38418;Right Controller;(-0.28, 0.81, 0.31);(312.10, 284.10, 340.58)
59,38418;Left Controller;(-0.26, 0.80, -0.06);(316.68, 269.20, 19.61)
59,88548;Right Hand Presence Physics;(0.26, 0.81, 0.98);(313.55, 328.19, 334.97)
59,88548;Left Hand Presence Physics;(0.00, 0.79, 0.70);(316.88, 316.25, 9.94)
59,88548;Right Controller;(0.29, 0.81, 1.00);(313.54, 328.17, 335.02)
59,88548;Left Controller;(0.03, 0.79, 0.72);(316.87, 316.26, 9.90)
59,88548;Rubber Cube;(-0.11, 0.83, 5.65);(0.00, 0.00, 0.00);False;
60,38658;Right Hand Presence Physics;(0.97, 0.81, 1.98);(312.66, 328.92, 336.92)
60,38658;Left Hand Presence Physics;(0.72, 0.78, 1.72);(318.04, 321.55, 358.98)
60,38658;Right Controller;(0.98, 0.81, 2.01);(312.68, 328.89, 336.94)
60,38658;Left Controller;(0.73, 0.78, 1.76);(318.05, 321.54, 358.99)
60,38658;Rubber Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
60,88804;Right Hand Presence Physics;(1.01, 0.81, 3.21);(314.50, 329.80, 337.97)
60,88804;Left Hand Presence Physics;(0.76, 0.77, 2.96);(321.23, 321.20, 358.26)
60,88804;Right Controller;(1.01, 0.81, 3.25);(314.52, 329.81, 337.98)
60,88804;Left Controller;(0.76, 0.77, 2.99);(321.22, 321.22, 358.24)
60,88804;Rubber Cube;(-0.11, 0.56, 5.65);(0.00, 0.00, 0.00);False;
61,38918;Right Hand Presence Physics;(0.81, 0.79, 4.41);(321.53, 320.66, 346.84)
61,38918;Left Hand Presence Physics;(0.60, 0.77, 4.21);(328.12, 325.63, 355.14)
61,38918;Right Controller;(0.79, 0.79, 4.44);(321.50, 320.34, 347.11)
61,38918;Left Controller;(0.58, 0.78, 4.24);(328.05, 325.60, 355.08)
61,38918;Rubber Cube;(-0.11, 0.66, 5.65);(0.00, 0.00, 0.00);False;
61,89082;Right Hand Presence Physics;(0.55, 0.79, 5.45);(320.67, 321.80, 346.44)
61,89082;Left Hand Presence Physics;(0.29, 0.76, 5.27);(331.31, 318.51, 349.25)
61,89082;Right Controller;(0.55, 0.79, 5.45);(320.66, 321.80, 346.45)
61,89082;Left Controller;(0.28, 0.76, 5.27);(331.38, 317.64, 348.63)
61,89082;Rubber Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
62,39207;Right Hand Presence Physics;(0.38, 0.79, 5.79);(320.57, 321.78, 346.63)
62,39207;Left Hand Presence Physics;(0.04, 0.74, 5.59);(333.76, 310.81, 349.65)
62,39207;Right Controller;(0.36, 0.79, 5.82);(320.57, 321.80, 346.63)
62,39207;Left Controller;(0.02, 0.74, 5.63);(333.92, 310.99, 349.69)
62,39207;Rubber Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
62,85091;Rubber Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);True;Left Hand
62,89285;Right Hand Presence Physics;(0.35, 0.80, 5.88);(320.10, 322.43, 346.22)
62,89285;Left Hand Presence Physics;(-0.07, 0.66, 5.63);(347.40, 298.44, 335.65)
62,89285;Right Controller;(0.35, 0.80, 5.88);(320.09, 322.43, 346.23)
62,89285;Left Controller;(-0.07, 0.66, 5.63);(348.07, 298.78, 335.59)
62,89285;Rubber Cube;(-0.11, 0.60, 5.65);(0.04, 1.77, 1.00);True;Left Hand
63,39404;Right Hand Presence Physics;(0.72, 0.80, 5.61);(319.95, 322.00, 346.56)
63,39404;Left Hand Presence Physics;(0.43, 0.76, 5.35);(333.11, 337.44, 5.10)
63,39404;Right Controller;(0.75, 0.80, 5.59);(319.95, 322.03, 346.53)
63,39404;Left Controller;(0.46, 0.76, 5.33);(332.89, 338.24, 4.42)
63,39404;Rubber Cube;(0.42, 0.73, 5.42);(329.37, 52.59, 358.07);True;Left Hand
63,8952;Right Hand Presence Physics;(1.35, 0.80, 4.82);(319.69, 322.15, 346.60)
63,8952;Left Hand Presence Physics;(1.10, 0.89, 4.40);(295.80, 240.66, 56.13)
63,8952;Right Controller;(1.35, 0.80, 4.82);(319.67, 322.14, 346.58)
63,8952;Left Controller;(1.11, 0.89, 4.38);(296.41, 227.54, 66.48)
63,8952;Rubber Cube;(1.04, 0.91, 4.45);(311.08, 37.98, 299.87);True;Left Hand
64,3689;Rubber Cube;(0.79, 0.92, 4.47);(6.26, 318.14, 321.23);False;
64,39646;Right Hand Presence Physics;(1.35, 0.80, 4.82);(318.08, 322.71, 345.60)
64,39646;Left Hand Presence Physics;(0.83, 0.92, 4.47);(324.88, 258.43, 332.02)
64,39646;Right Controller;(1.36, 0.80, 4.82);(318.00, 322.76, 345.57)
64,39646;Left Controller;(0.82, 0.91, 4.47);(327.81, 258.35, 333.56)
64,39646;Rubber Cube;(0.71, 0.90, 4.50);(17.84, 317.30, 320.83);False;
64,89748;Right Hand Presence Physics;(1.35, 0.80, 4.81);(318.43, 321.16, 347.07)
64,89748;Left Hand Presence Physics;(0.94, 0.84, 4.44);(320.60, 274.77, 352.11)
64,89748;Right Controller;(1.35, 0.80, 4.81);(318.43, 321.15, 347.07)
64,89748;Left Controller;(0.95, 0.84, 4.43);(320.40, 274.71, 352.66)
64,89748;Rubber Cube;(-0.19, 0.40, 4.94);(16.95, 194.64, 68.27);False;
65,39854;Right Hand Presence Physics;(1.35, 0.80, 4.81);(318.32, 320.63, 347.45)
65,39854;Left Hand Presence Physics;(1.00, 0.83, 4.43);(313.61, 276.61, 1.73)
65,39854;Right Controller;(1.35, 0.80, 4.81);(318.32, 320.62, 347.46)
65,39854;Left Controller;(1.00, 0.83, 4.43);(313.62, 276.61, 1.73)
65,39854;Rubber Cube;(0.15, 0.15, 5.06);(21.38, 211.48, 130.94);False;
65,89995;Right Hand Presence Physics;(1.35, 0.80, 4.82);(318.29, 320.80, 347.43)
65,89995;Left Hand Presence Physics;(1.01, 0.82, 4.45);(313.93, 280.85, 359.03)
65,89995;Right Controller;(1.35, 0.80, 4.82);(318.29, 320.86, 347.39)
65,89995;Left Controller;(1.01, 0.82, 4.45);(313.93, 280.85, 359.02)
65,89995;Rubber Cube;(0.73, 0.12, 5.20);(294.75, 327.03, 285.58);False;
66,40121;Right Hand Presence Physics;(1.35, 0.80, 4.82);(318.25, 321.22, 347.18)
66,40121;Left Hand Presence Physics;(1.02, 0.82, 4.46);(312.39, 286.30, 356.01)
66,40121;Right Controller;(1.35, 0.80, 4.82);(318.25, 321.21, 347.19)
66,40121;Left Controller;(1.02, 0.82, 4.46);(312.14, 286.76, 355.60)
66,40121;Rubber Cube;(0.83, 0.05, 5.12);(0.68, 118.33, 269.35);False;
66,90232;Right Hand Presence Physics;(1.35, 0.80, 4.82);(318.17, 321.15, 347.34)
66,90232;Left Hand Presence Physics;(1.02, 0.81, 4.47);(311.94, 291.63, 351.61)
66,90232;Right Controller;(1.35, 0.80, 4.82);(318.18, 321.16, 347.31)
66,90232;Left Controller;(1.02, 0.81, 4.47);(311.96, 291.72, 351.51)
66,90232;Rubber Cube;(0.85, 0.05, 5.07);(0.62, 117.91, 269.36);False;
67,40363;Right Hand Presence Physics;(1.35, 0.80, 4.82);(318.06, 321.23, 347.24)
67,40363;Left Hand Presence Physics;(1.03, 0.81, 4.47);(311.05, 291.03, 353.67)
67,40363;Right Controller;(1.35, 0.80, 4.82);(318.05, 321.27, 347.22)
67,40363;Left Controller;(1.03, 0.81, 4.47);(311.01, 291.03, 353.72)
67,40363;Rubber Cube;(0.85, 0.05, 5.06);(0.32, 117.53, 269.64);False;
67,90468;Right Hand Presence Physics;(0.27, 0.80, 4.83);(318.16, 320.93, 347.50)
67,90468;Left Hand Presence Physics;(-0.06, 0.81, 4.49);(312.29, 291.94, 354.55)
67,90468;Right Controller;(0.24, 0.80, 4.81);(318.15, 320.92, 347.50)
67,90468;Left Controller;(-0.08, 0.81, 4.47);(312.26, 291.95, 354.53)
67,90468;Rubber Cube;(0.85, 0.05, 5.06);(0.32, 117.53, 269.64);False;
68,4059;Right Hand Presence Physics;(-0.79, 0.80, 4.17);(318.22, 320.71, 347.58)
68,4059;Left Hand Presence Physics;(-1.12, 0.80, 3.84);(312.61, 291.47, 350.82)
68,4059;Right Controller;(-0.82, 0.80, 4.15);(318.23, 320.72, 347.59)
68,4059;Left Controller;(-1.15, 0.81, 3.82);(312.52, 291.45, 350.18)
68,4059;Rubber Cube;(0.85, 0.05, 5.06);(0.32, 117.53, 269.64);False;
68,90699;Right Hand Presence Physics;(-1.31, 0.80, 4.16);(317.90, 321.24, 347.25)
68,90699;Left Hand Presence Physics;(-1.74, 0.65, 3.95);(348.48, 310.33, 309.42)
68,90699;Right Controller;(-1.31, 0.80, 4.16);(317.91, 321.24, 347.24)
68,90699;Left Controller;(-1.75, 0.64, 3.96);(353.35, 309.53, 309.98)
68,90699;Rubber Cube;(0.85, 0.05, 5.06);(0.32, 117.53, 269.64);False;
