Timestamp;Name;Position;Rotation;Grabbed;Hand
0;Right Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Left Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Metal Cube;(-0.11, 0.56, 5.65);(0.00, 0.00, 0.00);False;
57,71892;Right Controller;(-0.20, 0.76, 0.56);(341.48, 325.88, 338.30)
57,71892;Left Controller;(-0.37, 0.58, 0.61);(354.76, 1.51, 319.87)
57,71892;Rubber Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
58,22106;Right Hand Presence Physics;(-0.20, 0.76, 0.56);(341.57, 326.07, 338.20)
58,22106;Left Hand Presence Physics;(-0.37, 0.56, 0.62);(359.70, 1.39, 317.90)
58,22106;Right Controller;(-0.20, 0.76, 0.56);(341.55, 326.05, 338.23)
58,22106;Left Controller;(-0.37, 0.56, 0.62);(359.66, 1.40, 317.91)
58,22106;Rubber Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
58,72206;Right Hand Presence Physics;(-0.20, 0.75, 0.56);(341.67, 326.19, 338.05)
58,72206;Left Hand Presence Physics;(-0.38, 0.56, 0.62);(359.89, 1.56, 317.82)
58,72206;Right Controller;(-0.20, 0.76, 0.56);(341.67, 326.20, 338.05)
58,72206;Left Controller;(-0.38, 0.56, 0.62);(359.89, 1.56, 317.81)
58,72206;Rubber Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
59,22266;Right Hand Presence Physics;(-0.20, 0.76, 0.56);(341.56, 326.01, 338.13)
59,22266;Left Hand Presence Physics;(-0.38, 0.57, 0.61);(356.76, 0.53, 317.29)
59,22266;Right Controller;(-0.20, 0.76, 0.56);(341.55, 326.02, 338.13)
59,22266;Left Controller;(-0.38, 0.57, 0.61);(356.87, 0.52, 317.22)
59,22266;Rubber Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
59,72393;Right Hand Presence Physics;(-0.20, 0.76, 0.56);(340.97, 326.58, 337.51)
59,72393;Left Hand Presence Physics;(-0.39, 0.57, 0.61);(356.02, 359.05, 315.94)
59,72393;Right Controller;(-0.20, 0.76, 0.56);(340.96, 326.59, 337.51)
59,72393;Left Controller;(-0.39, 0.58, 0.61);(356.04, 359.03, 315.96)
59,72393;Rubber Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
60,22479;Right Hand Presence Physics;(-0.19, 0.76, 0.56);(341.02, 327.08, 336.82)
60,22479;Left Hand Presence Physics;(-0.39, 0.57, 0.61);(356.47, 358.43, 315.52)
60,22479;Right Controller;(-0.19, 0.76, 0.56);(341.02, 327.07, 336.82)
60,22479;Left Controller;(-0.39, 0.57, 0.61);(356.44, 358.43, 315.52)
60,22479;Rubber Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
60,72638;Right Hand Presence Physics;(-0.19, 0.75, 0.57);(341.57, 327.51, 336.25)
60,72638;Left Hand Presence Physics;(-0.40, 0.57, 0.61);(354.78, 356.52, 316.03)
60,72638;Right Controller;(-0.19, 0.75, 0.57);(341.57, 327.51, 336.25)
60,72638;Left Controller;(-0.40, 0.57, 0.61);(354.80, 356.52, 316.02)
60,72638;Rubber Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
61,2274;Right Hand Presence Physics;(-0.20, 0.76, 0.56);(341.24, 326.83, 336.89)
61,2274;Left Hand Presence Physics;(-0.40, 0.57, 0.61);(354.60, 355.65, 316.31)
61,2274;Right Controller;(-0.20, 0.76, 0.56);(341.25, 326.81, 336.89)
61,2274;Left Controller;(-0.40, 0.57, 0.61);(354.61, 355.64, 316.28)
61,2274;Rubber Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
61,72865;Right Hand Presence Physics;(-0.20, 0.76, 0.56);(341.37, 326.85, 337.12)
61,72865;Left Hand Presence Physics;(-0.40, 0.57, 0.61);(356.65, 356.36, 317.42)
61,72865;Right Controller;(-0.20, 0.76, 0.56);(341.39, 326.88, 337.09)
61,72865;Left Controller;(-0.40, 0.57, 0.61);(356.64, 356.35, 317.45)
61,72865;Rubber Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
62,2299;Right Hand Presence Physics;(-0.20, 0.76, 0.56);(341.27, 327.05, 337.06)
62,2299;Left Hand Presence Physics;(-0.40, 0.58, 0.61);(351.94, 357.08, 317.19)
62,2299;Right Controller;(-0.20, 0.76, 0.56);(341.27, 327.05, 337.05)
62,2299;Left Controller;(-0.40, 0.58, 0.61);(351.51, 357.19, 317.39)
62,2299;Rubber Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
62,7309;Right Hand Presence Physics;(-0.20, 0.76, 0.56);(341.29, 327.04, 336.99)
62,7309;Left Hand Presence Physics;(-0.40, 0.59, 0.61);(350.53, 354.88, 318.45)
62,7309;Right Controller;(-0.20, 0.76, 0.56);(341.28, 327.04, 336.94)
62,7309;Left Controller;(-0.40, 0.59, 0.61);(350.51, 354.87, 318.43)
62,7309;Rubber Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
63,23217;Right Hand Presence Physics;(-0.19, 0.76, 0.56);(340.99, 327.50, 336.54)
63,23217;Left Hand Presence Physics;(-0.40, 0.57, 0.61);(353.78, 355.77, 316.69)
63,23217;Right Controller;(-0.19, 0.76, 0.56);(340.98, 327.53, 336.50)
63,23217;Left Controller;(-0.40, 0.58, 0.61);(353.76, 355.78, 316.72)
63,23217;Rubber Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
63,73327;Right Hand Presence Physics;(-0.20, 0.75, 0.56);(341.93, 326.01, 336.79)
63,73327;Left Hand Presence Physics;(-0.40, 0.57, 0.61);(354.25, 355.54, 315.73)
63,73327;Right Controller;(-0.20, 0.75, 0.56);(341.94, 326.00, 336.81)
63,73327;Left Controller;(-0.40, 0.57, 0.61);(354.25, 355.54, 315.73)
63,73327;Rubber Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
64,23725;Right Hand Presence Physics;(-0.20, 0.75, 0.56);(341.59, 326.09, 337.42)
64,23725;Left Hand Presence Physics;(-0.42, 0.57, 0.62);(356.63, 351.08, 315.51)
64,23725;Right Controller;(-0.20, 0.76, 0.56);(341.59, 326.10, 337.41)
64,23725;Left Controller;(-0.42, 0.57, 0.62);(356.60, 351.00, 315.51)
64,23725;Rubber Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
64,75002;Right Hand Presence Physics;(-0.20, 0.75, 0.56);(341.62, 326.40, 337.33)
64,75002;Left Hand Presence Physics;(-0.41, 0.56, 0.62);(357.12, 353.02, 315.10)
64,75002;Right Controller;(-0.20, 0.76, 0.56);(341.62, 326.40, 337.32)
64,75002;Left Controller;(-0.41, 0.56, 0.62);(357.12, 353.02, 315.11)
64,75002;Rubber Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
65,25143;Right Hand Presence Physics;(-0.20, 0.75, 0.56);(341.68, 326.50, 337.35)
65,25143;Left Hand Presence Physics;(-0.41, 0.57, 0.62);(357.16, 351.98, 315.58)
65,25143;Right Controller;(-0.20, 0.76, 0.56);(341.65, 326.53, 337.34)
65,25143;Left Controller;(-0.41, 0.57, 0.62);(357.15, 351.98, 315.58)
65,25143;Rubber Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
65,75266;Right Hand Presence Physics;(-0.20, 0.75, 0.56);(341.63, 326.33, 337.38)
65,75266;Left Hand Presence Physics;(-0.41, 0.57, 0.62);(354.84, 351.92, 315.30)
65,75266;Right Controller;(-0.20, 0.76, 0.56);(341.63, 326.33, 337.37)
65,75266;Left Controller;(-0.41, 0.57, 0.62);(354.81, 351.89, 315.29)
65,75266;Rubber Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
