Timestamp;Name;Position;Rotation;Grabbed;Hand
0;Right Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Left Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Metal Cube;(-0.11, 0.56, 5.65);(0.00, 0.00, 0.00);False;
56,69246;Right Controller;(0.19, 0.80, 5.44);(319.93, 24.97, 323.44)
56,69246;Left Controller;(-0.07, 0.74, 5.45);(343.78, 63.78, 321.09)
56,69246;Metal Cube;(0.00, 0.73, 5.48);(315.53, 57.23, 326.05);True;Right Hand
57,1933;Right Hand Presence Physics;(0.05, 0.76, 5.46);(329.53, 341.82, 359.09)
57,1933;Left Hand Presence Physics;(-0.11, 0.74, 5.45);(343.42, 287.81, 64.86)
57,1933;Right Controller;(0.05, 0.76, 5.46);(329.56, 342.46, 359.42)
57,1933;Left Controller;(-0.09, 0.75, 5.46);(344.44, 59.80, 330.80)
57,1933;Metal Cube;(-0.02, 0.72, 5.49);(326.94, 56.68, 328.92);True;Right Hand
57,22154;Metal Cube;(-0.02, 0.72, 5.49);(327.53, 57.24, 328.77);False;
57,69475;Right Hand Presence Physics;(0.15, 0.80, 5.45);(316.05, 15.12, 346.22)
57,69475;Left Hand Presence Physics;(-0.13, 0.70, 5.49);(328.86, 268.43, 43.41)
57,69475;Right Controller;(0.15, 0.80, 5.45);(316.03, 13.85, 347.60)
57,69475;Left Controller;(-0.12, 0.71, 5.51);(4.80, 45.99, 303.31)
57,69475;Metal Cube;(-0.09, 0.66, 5.57);(344.85, 48.62, 298.57);False;
58,19573;Right Hand Presence Physics;(0.01, 0.78, 5.46);(337.16, 309.02, 353.94)
58,19573;Left Hand Presence Physics;(-0.10, 0.71, 5.37);(313.18, 271.70, 105.40)
58,19573;Right Controller;(-0.03, 0.74, 5.42);(331.96, 315.26, 352.49)
58,19573;Left Controller;(-0.07, 0.75, 5.43);(348.90, 76.35, 326.66)
58,19573;Metal Cube;(0.00, 0.70, 5.43);(343.06, 23.98, 342.89);False;
58,697;Right Hand Presence Physics;(0.03, 0.67, 5.46);(64.99, 281.12, 232.04)
58,697;Left Hand Presence Physics;(-0.09, 0.78, 5.47);(336.84, 62.42, 335.71)
58,697;Right Controller;(0.00, 0.75, 5.43);(329.99, 323.31, 349.89)
58,697;Left Controller;(-0.08, 0.77, 5.46);(339.41, 67.04, 331.64)
58,697;Metal Cube;(-0.01, 0.74, 5.48);(340.30, 30.76, 347.00);False;
59,19814;Right Hand Presence Physics;(0.23, 0.79, 5.43);(327.15, 42.75, 301.82)
59,19814;Left Hand Presence Physics;(-0.22, 0.81, 5.54);(327.40, 3.22, 42.34)
59,19814;Right Controller;(0.23, 0.79, 5.43);(327.23, 42.92, 301.81)
59,19814;Left Controller;(-0.22, 0.81, 5.54);(327.52, 3.83, 41.57)
59,19814;Metal Cube;(-0.17, 0.84, 5.59);(325.22, 343.29, 49.98);False;
59,69934;Right Hand Presence Physics;(0.07, 0.76, 5.46);(339.41, 18.04, 327.69)
59,69934;Left Hand Presence Physics;(-0.06, 0.75, 5.47);(336.95, 48.85, 356.26)
59,69934;Right Controller;(0.05, 0.77, 5.46);(325.39, 350.37, 337.17)
59,69934;Left Controller;(-0.06, 0.75, 5.47);(337.12, 49.12, 356.19)
59,69934;Metal Cube;(0.01, 0.73, 5.49);(323.06, 38.41, 357.88);False;
60,2008;Right Hand Presence Physics;(0.03, 0.75, 5.42);(318.78, 73.32, 329.07)
60,2008;Left Hand Presence Physics;(-0.04, 0.74, 5.46);(338.98, 54.01, 353.95)
60,2008;Right Controller;(0.03, 0.76, 5.46);(326.65, 346.04, 338.32)
60,2008;Left Controller;(-0.04, 0.74, 5.46);(338.97, 54.02, 353.95)
60,2008;Metal Cube;(0.03, 0.72, 5.47);(324.30, 40.91, 349.74);False;
60,70201;Right Hand Presence Physics;(0.09, 0.77, 5.46);(324.91, 357.29, 333.16)
60,70201;Left Hand Presence Physics;(-0.08, 0.76, 5.48);(335.68, 47.47, 356.25)
60,70201;Right Controller;(0.09, 0.78, 5.46);(324.87, 357.74, 332.96)
60,70201;Left Controller;(-0.08, 0.76, 5.48);(335.58, 47.23, 356.34)
60,70201;Metal Cube;(0.00, 0.75, 5.50);(321.83, 36.87, 358.15);False;
61,20306;Right Hand Presence Physics;(0.09, 0.75, 5.46);(343.34, 36.69, 314.17)
61,20306;Left Hand Presence Physics;(-0.06, 0.74, 5.46);(341.26, 55.20, 351.94)
61,20306;Right Controller;(0.06, 0.76, 5.46);(326.88, 351.25, 335.33)
61,20306;Left Controller;(-0.06, 0.74, 5.46);(341.26, 55.20, 351.94)
61,20306;Metal Cube;(0.02, 0.72, 5.48);(326.64, 46.55, 352.16);False;
61,70431;Right Hand Presence Physics;(0.08, 0.75, 5.43);(337.30, 66.73, 316.35)
61,70431;Left Hand Presence Physics;(-0.05, 0.74, 5.46);(340.99, 56.43, 351.79)
61,70431;Right Controller;(0.05, 0.76, 5.46);(326.96, 349.84, 336.32)
61,70431;Left Controller;(-0.05, 0.74, 5.46);(340.95, 56.36, 351.82)
61,70431;Metal Cube;(0.03, 0.72, 5.47);(326.43, 47.94, 351.95);False;
62,20569;Right Hand Presence Physics;(0.09, 0.75, 5.43);(337.87, 67.28, 316.94)
62,20569;Left Hand Presence Physics;(-0.05, 0.74, 5.45);(341.05, 57.12, 352.13)
62,20569;Right Controller;(0.05, 0.76, 5.46);(327.01, 348.78, 336.66)
62,20569;Left Controller;(-0.05, 0.74, 5.45);(341.06, 57.14, 352.12)
62,20569;Metal Cube;(0.03, 0.72, 5.47);(326.47, 48.36, 352.40);False;
62,70678;Right Hand Presence Physics;(0.06, 0.76, 5.45);(331.36, 31.42, 337.37)
62,70678;Left Hand Presence Physics;(-0.05, 0.74, 5.45);(341.18, 57.67, 352.21)
62,70678;Right Controller;(0.04, 0.76, 5.46);(327.02, 348.59, 336.69)
62,70678;Left Controller;(-0.05, 0.74, 5.45);(341.17, 57.67, 352.22)
62,70678;Metal Cube;(0.02, 0.72, 5.47);(322.89, 30.93, 339.35);False;
63,20774;Right Hand Presence Physics;(0.13, 0.77, 5.47);(329.31, 12.55, 321.76)
63,20774;Left Hand Presence Physics;(-0.13, 0.78, 5.50);(328.09, 32.21, 17.84)
63,20774;Right Controller;(0.14, 0.77, 5.48);(329.82, 14.09, 320.77)
63,20774;Left Controller;(-0.13, 0.78, 5.50);(327.74, 29.86, 20.47)
63,20774;Metal Cube;(-0.05, 0.79, 5.53);(318.98, 15.55, 23.88);False;
63,70902;Right Hand Presence Physics;(0.12, 0.76, 5.48);(330.10, 9.49, 323.73)
63,70902;Left Hand Presence Physics;(-0.10, 0.75, 5.49);(336.94, 44.10, 20.54)
63,70902;Right Controller;(0.12, 0.77, 5.48);(330.04, 9.06, 324.03)
63,70902;Left Controller;(-0.10, 0.75, 5.49);(337.12, 44.57, 20.28)
63,70902;Metal Cube;(-0.02, 0.75, 5.50);(328.23, 28.19, 24.27);False;
64,21043;Right Hand Presence Physics;(0.06, 0.75, 5.47);(339.58, 14.31, 318.54)
64,21043;Left Hand Presence Physics;(-0.07, 0.74, 5.47);(338.68, 49.66, 1.08)
64,21043;Right Controller;(0.05, 0.76, 5.47);(328.66, 351.65, 335.95)
64,21043;Left Controller;(-0.07, 0.74, 5.47);(338.71, 49.71, 0.81)
64,21043;Metal Cube;(0.00, 0.72, 5.49);(325.62, 38.15, 2.87);False;
64,7115;Right Hand Presence Physics;(0.07, 0.74, 5.46);(332.97, 26.40, 315.26)
64,7115;Left Hand Presence Physics;(-0.06, 0.73, 5.46);(339.68, 52.34, 359.65)
64,7115;Right Controller;(0.04, 0.75, 5.47);(328.83, 349.42, 337.19)
64,7115;Left Controller;(-0.06, 0.73, 5.46);(339.69, 52.36, 359.63)
64,7115;Metal Cube;(0.01, 0.72, 5.48);(326.35, 41.34, 1.04);False;
65,21266;Right Hand Presence Physics;(0.10, 0.78, 5.46);(323.90, 4.07, 331.52)
65,21266;Left Hand Presence Physics;(-0.08, 0.74, 5.48);(335.77, 43.62, 352.43)
65,21266;Right Controller;(0.10, 0.78, 5.46);(323.92, 4.07, 331.55)
65,21266;Left Controller;(-0.08, 0.74, 5.48);(335.78, 43.82, 352.21)
65,21266;Metal Cube;(-0.01, 0.73, 5.51);(321.31, 34.19, 353.75);False;
65,71381;Right Hand Presence Physics;(0.06, 0.76, 5.46);(327.10, 13.04, 344.23)
65,71381;Left Hand Presence Physics;(-0.07, 0.74, 5.47);(335.91, 46.67, 350.78)
65,71381;Right Controller;(0.05, 0.76, 5.46);(325.76, 353.69, 337.58)
65,71381;Left Controller;(-0.07, 0.74, 5.47);(335.92, 46.80, 350.76)
65,71381;Metal Cube;(0.00, 0.73, 5.50);(320.27, 31.86, 343.83);False;
66,21497;Right Hand Presence Physics;(0.05, 0.75, 5.46);(329.83, 24.81, 334.58)
66,21497;Left Hand Presence Physics;(-0.06, 0.73, 5.46);(336.52, 50.62, 349.98)
66,21497;Right Controller;(0.04, 0.76, 5.46);(326.34, 350.22, 338.87)
66,21497;Left Controller;(-0.06, 0.73, 5.46);(336.52, 50.63, 349.97)
66,21497;Metal Cube;(0.00, 0.72, 5.48);(318.14, 28.63, 330.82);False;
66,7164;Right Hand Presence Physics;(0.08, 0.72, 5.50);(328.08, 9.99, 272.72)
66,7164;Left Hand Presence Physics;(-0.07, 0.69, 5.43);(336.85, 306.79, 99.19)
66,7164;Right Controller;(0.04, 0.76, 5.46);(326.38, 349.75, 339.05)
66,7164;Left Controller;(-0.06, 0.73, 5.46);(336.59, 51.21, 349.95)
66,7164;Metal Cube;(0.01, 0.73, 5.47);(300.99, 14.96, 285.26);False;
67,21726;Right Hand Presence Physics;(0.13, 0.78, 5.47);(324.51, 7.37, 329.44)
67,21726;Left Hand Presence Physics;(-0.11, 0.76, 5.49);(331.95, 38.24, 16.04)
67,21726;Right Controller;(0.13, 0.78, 5.47);(324.50, 7.46, 329.38)
67,21726;Left Controller;(-0.11, 0.76, 5.49);(332.14, 38.24, 16.52)
67,21726;Metal Cube;(-0.03, 0.77, 5.51);(322.24, 22.19, 21.07);False;
67,71861;Right Hand Presence Physics;(0.11, 0.78, 5.47);(324.68, 3.98, 331.62)
67,71861;Left Hand Presence Physics;(-0.11, 0.76, 5.49);(333.06, 37.38, 14.58)
67,71861;Right Controller;(0.11, 0.78, 5.47);(324.65, 3.95, 331.65)
67,71861;Left Controller;(-0.11, 0.76, 5.49);(333.14, 37.04, 14.51)
67,71861;Metal Cube;(-0.04, 0.76, 5.52);(323.05, 21.90, 19.25);False;
67,84402;Metal Cube;(-0.04, 0.76, 5.54);(325.58, 17.25, 17.23);False;
68,21961;Right Hand Presence Physics;(0.12, 0.78, 5.46);(323.47, 5.13, 330.91)
68,21961;Left Hand Presence Physics;(-0.20, 0.79, 5.51);(323.82, 2.61, 36.58)
68,21961;Right Controller;(0.12, 0.78, 5.46);(323.47, 5.15, 330.90)
68,21961;Left Controller;(-0.20, 0.79, 5.51);(323.59, 1.16, 38.10)
68,21961;Metal Cube;(-0.06, 0.55, 5.54);(359.27, 350.26, 90.98);False;
68,72087;Right Hand Presence Physics;(0.12, 0.78, 5.46);(323.34, 5.04, 331.12)
68,72087;Left Hand Presence Physics;(-0.10, 0.75, 5.49);(329.91, 39.92, 329.95)
68,72087;Right Controller;(0.12, 0.78, 5.46);(323.34, 5.05, 331.11)
68,72087;Left Controller;(-0.10, 0.74, 5.49);(330.95, 40.84, 329.43)
68,72087;Metal Cube;(-0.06, 0.55, 5.54);(0.00, 350.26, 90.00);False;
69,22208;Right Hand Presence Physics;(0.12, 0.78, 5.46);(323.09, 4.56, 331.71)
69,22208;Left Hand Presence Physics;(-0.05, 0.69, 5.54);(346.49, 41.05, 319.82)
69,22208;Right Controller;(0.12, 0.78, 5.46);(323.11, 4.54, 331.70)
69,22208;Left Controller;(-0.05, 0.69, 5.54);(346.60, 40.70, 319.82)
69,22208;Metal Cube;(-0.06, 0.55, 5.54);(0.00, 350.26, 90.00);False;
69,72334;Right Hand Presence Physics;(0.12, 0.78, 5.46);(323.12, 4.89, 331.65)
69,72334;Left Hand Presence Physics;(-0.05, 0.66, 5.53);(352.70, 41.50, 318.47)
69,72334;Right Controller;(0.12, 0.78, 5.46);(323.12, 4.89, 331.64)
69,72334;Left Controller;(-0.05, 0.66, 5.53);(352.90, 41.57, 318.50)
69,72334;Metal Cube;(-0.06, 0.55, 5.54);(0.00, 350.26, 90.00);False;
70,22437;Right Hand Presence Physics;(0.12, 0.78, 5.46);(323.42, 4.32, 331.86)
70,22437;Left Hand Presence Physics;(-0.05, 0.64, 5.54);(356.37, 42.00, 314.47)
70,22437;Right Controller;(0.12, 0.78, 5.46);(323.43, 4.31, 331.86)
70,22437;Left Controller;(-0.05, 0.64, 5.54);(359.25, 42.00, 318.33)
70,22437;Metal Cube;(-0.06, 0.55, 5.54);(0.00, 350.26, 90.00);False;
70,72569;Right Hand Presence Physics;(0.12, 0.78, 5.46);(323.38, 4.35, 331.80)
70,72569;Left Hand Presence Physics;(-0.07, 0.67, 5.54);(351.01, 37.30, 315.02)
70,72569;Right Controller;(0.12, 0.78, 5.46);(323.38, 4.35, 331.80)
70,72569;Left Controller;(-0.07, 0.67, 5.54);(350.81, 37.09, 315.12)
70,72569;Metal Cube;(-0.06, 0.55, 5.54);(0.00, 350.26, 90.00);False;
71,22688;Right Hand Presence Physics;(0.11, 0.78, 5.47);(323.75, 3.71, 332.31)
71,22688;Left Hand Presence Physics;(-0.06, 0.65, 5.55);(354.02, 39.74, 316.17)
71,22688;Right Controller;(0.11, 0.78, 5.47);(323.74, 3.70, 332.32)
71,22688;Left Controller;(-0.06, 0.65, 5.55);(354.59, 39.90, 315.19)
71,22688;Metal Cube;(-0.06, 0.55, 5.54);(0.00, 350.26, 90.00);False;
71,75522;Right Hand Presence Physics;(0.11, 0.78, 5.47);(323.79, 3.39, 332.49)
71,75522;Left Hand Presence Physics;(-0.06, 0.63, 5.55);(1.23, 38.83, 315.70)
71,75522;Right Controller;(0.11, 0.78, 5.47);(323.79, 3.35, 332.50)
71,75522;Left Controller;(-0.06, 0.63, 5.55);(1.18, 39.16, 315.42)
71,75522;Metal Cube;(-0.06, 0.55, 5.54);(0.00, 350.26, 90.00);False;
72,25774;Right Hand Presence Physics;(0.11, 0.78, 5.47);(323.70, 3.40, 332.44)
72,25774;Left Hand Presence Physics;(-0.06, 0.63, 5.55);(0.45, 37.73, 314.93)
72,25774;Right Controller;(0.11, 0.78, 5.47);(323.68, 3.43, 332.43)
72,25774;Left Controller;(-0.06, 0.63, 5.55);(0.46, 37.72, 314.93)
72,25774;Metal Cube;(-0.06, 0.55, 5.54);(0.00, 350.26, 90.00);False;
72,75844;Right Hand Presence Physics;(0.11, 0.78, 5.47);(323.66, 3.36, 332.51)
72,75844;Left Hand Presence Physics;(-0.06, 0.65, 5.55);(354.20, 35.81, 317.10)
72,75844;Right Controller;(0.11, 0.78, 5.47);(323.67, 3.41, 332.47)
72,75844;Left Controller;(-0.06, 0.65, 5.55);(354.01, 36.07, 317.11)
72,75844;Metal Cube;(-0.06, 0.55, 5.54);(0.00, 350.26, 90.00);False;
